gs.name,g.name
all_unfolded-protein-response,EIF4A1
all_unfolded-protein-response,ATF6
all_unfolded-protein-response,TARS1
all_unfolded-protein-response,DCTN1
all_unfolded-protein-response,NFYB
all_unfolded-protein-response,CCL2
all_unfolded-protein-response,WIPI1
all_unfolded-protein-response,EIF2AK3
all_unfolded-protein-response,YIF1A
all_unfolded-protein-response,TATDN2
all_unfolded-protein-response,MTHFD2
all_unfolded-protein-response,FUS
all_protein-degradation-proteasome,SEL1L
all_protein-degradation-proteasome,AGAP3
all_protein-degradation-proteasome,TAF1
all_protein-degradation-proteasome,KCTD5
all_protein-degradation-proteasome,RNF217
all_protein-degradation-proteasome,ANAPC1
all_protein-degradation-proteasome,NFE2L2
all_protein-degradation-proteasome,TRIB3
all_protein-degradation-proteasome,KCTD10
all_protein-degradation-proteasome,LRRK2
all_protein-degradation-proteasome,CALR3
all_protein-degradation-proteasome,ANKRD9
all_protein-degradation-proteasome,CTNNB1
all_protein-degradation-proteasome,FBXO38
all_protein-degradation-proteasome,PIAS1
all_protein-degradation-proteasome,CLOCK
all_protein-degradation-proteasome,DCAF12
all_protein-degradation-proteasome,SMAD7
all_protein-degradation-proteasome,AC013489.1
all_protein-degradation-proteasome,ZNRF1
all_protein-degradation-proteasome,FBXL12
all_protein-degradation-proteasome,ZFAND2A
all_protein-degradation-proteasome,GID4
all_protein-degradation-proteasome,SPSB4
all_protein-degradation-proteasome,UBR3
all_protein-degradation-proteasome,PSMF1
all_protein-degradation-proteasome,CRBN
all_protein-degradation-proteasome,WFS1
all_protein-degradation-proteasome,UBXN11
all_protein-degradation-proteasome,ASB2
all_protein-degradation-proteasome,HFE
all_protein-degradation-proteasome,SHARPIN
all_protein-degradation-proteasome,UBQLN4
all_protein-degradation-proteasome,UBXN1
all_protein-degradation-proteasome,UBE2B
all_protein-degradation-proteasome,RNF187
all_protein-degradation-proteasome,PRAMEF6
all_protein-degradation-proteasome,PSMA5
all_protein-degradation-proteasome,MAN1B1
all_protein-degradation-proteasome,RMND5B
all_protein-degradation-proteasome,CDC16
all_protein-degradation-proteasome,UBE3D
all_protein-degradation-proteasome,HACE1
all_protein-degradation-proteasome,AC022506.1
all_protein-degradation-proteasome,PCNP
all_protein-degradation-proteasome,FBXL7
all_protein-degradation-proteasome,FBXO17
all_protein-degradation-proteasome,NPLOC4
all_protein-degradation-proteasome,FBXO48
all_protein-degradation-proteasome,RBCK1
all_protein-degradation-proteasome,RBX1
all_protein-degradation-proteasome,TRIM25
all_protein-degradation-proteasome,RNF175
all_protein-degradation-proteasome,PBK
all_protein-degradation-proteasome,UBQLN1
all_protein-degradation-proteasome,UBE2D3
all_protein-degradation-proteasome,SPOP
all_protein-degradation-proteasome,PSMD4
all_protein-degradation-proteasome,FBXL2
all_protein-degradation-proteasome,NKD2
all_protein-degradation-proteasome,RNF5
all_protein-degradation-proteasome,TTC36
all_protein-degradation-proteasome,CLU
all_protein-degradation-proteasome,UBE2C
all_protein-degradation-proteasome,CDC20
all_protein-degradation-proteasome,USP5
all_protein-degradation-proteasome,AMFR
all_protein-degradation-proteasome,FEM1A
all_protein-degradation-proteasome,TRIP4
all_protein-degradation-proteasome,PSMD14
all_protein-degradation-proteasome,PARK7
all_protein-degradation-proteasome,MAP1A
all_protein-degradation-proteasome,CANX
all_protein-degradation-proteasome,PPP2R5C
all_protein-degradation-proteasome,KEAP1
all_protein-degradation-proteasome,DVL1
all_protein-degradation-proteasome,UBE2K
all_protein-degradation-proteasome,WWP2
all_protein-degradation-proteasome,BAG2
all_protein-degradation-proteasome,KLHDC3
all_protein-degradation-proteasome,SELENOS
all_protein-degradation-proteasome,RNF34
all_protein-degradation-proteasome,DDRGK1
all_protein-degradation-proteasome,RNF180
all_protein-degradation-proteasome,ANAPC5
all_protein-degradation-proteasome,DET1
all_protein-degradation-proteasome,SEL1L2
all_protein-degradation-proteasome,NCCRP1
all_protein-degradation-proteasome,FBXL8
all_protein-degradation-proteasome,KBTBD6
all_protein-degradation-proteasome,CLGN
all_protein-degradation-proteasome,COMMD1
all_protein-degradation-proteasome,ERCC8
all_protein-degradation-proteasome,FBXO27
all_protein-degradation-proteasome,NOP53
all_protein-degradation-proteasome,SH3RF2
all_protein-degradation-proteasome,ZSWIM8
all_protein-degradation-proteasome,KIF14
all_protein-degradation-proteasome,NSFL1C
all_protein-degradation-proteasome,SPOPL
all_protein-degradation-proteasome,TRPC4AP
all_protein-degradation-proteasome,ERLIN2
all_protein-degradation-proteasome,TMEM129
all_protein-degradation-proteasome,PSMD10
all_protein-degradation-proteasome,RNF103-CHMP3
all_protein-degradation-proteasome,CSNK1D
all_protein-degradation-proteasome,IFI27
all_protein-degradation-proteasome,ZER1
all_protein-degradation-proteasome,APPBP2
all_protein-degradation-proteasome,DDB1
all_protein-degradation-proteasome,AKT1
all_protein-degradation-proteasome,SOCS5
all_protein-degradation-proteasome,FBXL15
all_protein-degradation-proteasome,PSMA2
all_protein-degradation-proteasome,STYX
all_protein-degradation-proteasome,TRIM72
all_protein-degradation-proteasome,BBS7
all_protein-degradation-proteasome,VCP
all_protein-degradation-proteasome,RNF103
all_protein-degradation-proteasome,RFFL
all_protein-degradation-proteasome,CAMLG
all_protein-degradation-proteasome,PCBP2
all_protein-degradation-proteasome,FBXL16
all_protein-degradation-proteasome,SIRT6
all_protein-degradation-proteasome,CALR
all_protein-degradation-proteasome,UBE2H
all_protein-degradation-proteasome,CDC23
all_protein-degradation-proteasome,RNF144A
all_protein-degradation-proteasome,AC074143.1
all_protein-degradation-proteasome,GCLC
all_protein-degradation-proteasome,KLHL15
all_protein-degradation-proteasome,BAG5
all_protein-degradation-proteasome,SDCBP
all_protein-degradation-proteasome,GSK3B
all_protein-degradation-proteasome,SGTA
all_protein-degradation-proteasome,FBXO39
all_protein-degradation-proteasome,KLHDC10
all_protein-degradation-proteasome,CD2AP
all_protein-degradation-proteasome,SIAH2
all_protein-degradation-proteasome,UBE4A
all_protein-degradation-proteasome,OGT
all_protein-degradation-proteasome,SIAH3
all_protein-degradation-proteasome,ASCC2
all_protein-degradation-proteasome,PSMC2
all_protein-degradation-proteasome,AC010132.3
all_protein-degradation-proteasome,FBXW8
all_protein-degradation-proteasome,CUL3
all_protein-degradation-proteasome,FOXF2
all_protein-degradation-proteasome,GNA12
all_protein-degradation-proteasome,FBXO31
all_protein-degradation-proteasome,GIPC1
all_protein-degradation-proteasome,TBX21
all_protein-degradation-proteasome,STT3B
all_protein-degradation-proteasome,RNF216
all_protein-degradation-proteasome,TMUB1
all_protein-degradation-proteasome,HECTD3
all_protein-degradation-proteasome,USP7
all_protein-degradation-proteasome,CEBPA
all_protein-degradation-proteasome,HSPBP1
all_protein-degradation-proteasome,MDM2
all_protein-degradation-proteasome,CUL5
all_protein-degradation-proteasome,PRKN
all_protein-degradation-proteasome,KBTBD7
all_protein-degradation-proteasome,CUL2
all_protein-degradation-proteasome,PRICKLE1
all_protein-degradation-proteasome,SIRT1
all_protein-degradation-proteasome,ANAPC4
all_protein-degradation-proteasome,CUL4B
all_protein-degradation-proteasome,HECTD1
all_protein-degradation-proteasome,PSMC3
all_protein-degradation-proteasome,DERL1
all_protein-degradation-proteasome,FBXL19
all_protein-degradation-proteasome,HSP90AB1
all_protein-degradation-proteasome,FBXL17
all_protein-degradation-proteasome,NHLRC3
all_protein-degradation-proteasome,GLMN
all_protein-degradation-proteasome,UBR1
all_protein-degradation-proteasome,SGTB
all_protein-degradation-proteasome,FBXO9
all_protein-degradation-proteasome,FBXO22
all_protein-degradation-proteasome,SPSB1
all_protein-degradation-proteasome,HSPA1B
all_protein-degradation-proteasome,TNFAIP1
all_protein-degradation-proteasome,EDEM2
all_protein-degradation-proteasome,PSMD7
all_protein-degradation-proteasome,NHLRC1
all_protein-degradation-proteasome,AUP1
all_protein-degradation-proteasome,FZR1
all_protein-degradation-proteasome,SUMO2
all_protein-degradation-proteasome,CCNF
all_protein-degradation-proteasome,UBE2V2
all_protein-degradation-proteasome,FAF2
all_protein-degradation-proteasome,UBR2
all_protein-degradation-proteasome,EDEM3
all_protein-degradation-proteasome,HUWE1
all_protein-degradation-proteasome,KLHL42
all_protein-degradation-proteasome,FHIT
all_protein-degradation-proteasome,TMEM67
all_protein-degradation-proteasome,ERLEC1
all_protein-degradation-proteasome,AREL1
all_protein-degradation-proteasome,TMUB2
all_protein-degradation-proteasome,FBXL14
all_protein-degradation-proteasome,FBXO6
all_protein-degradation-proteasome,AURKA
all_protein-degradation-proteasome,RNF19A
all_protein-degradation-proteasome,BTRC
all_protein-degradation-proteasome,XPO1
all_protein-degradation-proteasome,GID8
all_protein-degradation-proteasome,UBXN8
all_protein-degradation-proteasome,KLHL20
all_protein-degradation-proteasome,PSEN1
all_protein-degradation-proteasome,RMND5A
all_protein-degradation-proteasome,SPSB2
all_protein-degradation-proteasome,RNF144B
all_protein-degradation-proteasome,ERLIN1
all_protein-degradation-proteasome,TRIM71
all_protein-degradation-proteasome,PSMC4
all_protein-degradation-proteasome,RNF186
all_protein-degradation-proteasome,CUL4A
all_protein-degradation-proteasome,DNAJB12
all_protein-degradation-proteasome,KAT5
all_protein-degradation-proteasome,KLHL40
all_protein-degradation-proteasome,TBL1XR1
all_protein-degradation-proteasome,LTN1
all_protein-degradation-proteasome,NEMF
all_protein-degradation-proteasome,FBXW11
all_protein-degradation-proteasome,PLK1
all_protein-degradation-proteasome,DCAF11
all_protein-degradation-proteasome,EIF3H
all_protein-degradation-proteasome,AL136295.3
all_protein-degradation-proteasome,PSMB3
all_protein-degradation-proteasome,DERL2
all_protein-degradation-proteasome,PSMD12
all_protein-degradation-proteasome,ZFAND2B
all_protein-degradation-proteasome,TOPORS
all_protein-degradation-proteasome,TLK2
all_protein-degradation-proteasome,TRIM39
all_protein-degradation-proteasome,KCTD13
all_protein-degradation-proteasome,NEDD4L
all_protein-degradation-proteasome,HECW1
all_protein-degradation-proteasome,RNF185
all_protein-degradation-proteasome,UBE4B
all_protein-degradation-proteasome,FBXL6
all_protein-degradation-proteasome,SIAH1
all_protein-degradation-proteasome,SPSB3
all_protein-degradation-proteasome,SEC61B
all_protein-degradation-proteasome,STUB1
all_protein-degradation-proteasome,FBXL20
all_protein-degradation-proteasome,ARIH1
all_protein-degradation-proteasome,PSMD2
all_protein-degradation-proteasome,CSNK1A1
all_protein-degradation-proteasome,UBXN2A
all_protein-degradation-proteasome,N4BP1
all_protein-degradation-proteasome,DAB2
all_protein-degradation-proteasome,WAC
all_protein-degradation-proteasome,PLK2
all_protein-degradation-proteasome,CAV1
all_protein-degradation-proteasome,ARRB1
all_protein-degradation-proteasome,SMURF2
all_protein-degradation-proteasome,UFL1
all_protein-degradation-proteasome,CSNK1E
all_protein-degradation-proteasome,TRIB2
all_protein-degradation-proteasome,MAEA
all_protein-degradation-proteasome,UFD1
all_protein-degradation-proteasome,WWP1
all_protein-degradation-proteasome,ATXN3L
all_protein-degradation-proteasome,SOCS4
all_protein-degradation-proteasome,RHBDD2
all_protein-degradation-proteasome,PSMC6
all_protein-degradation-proteasome,ANKZF1
all_protein-degradation-proteasome,CCAR2
all_protein-degradation-proteasome,TAF9
all_protein-degradation-proteasome,PSMC5
all_protein-degradation-proteasome,COP1
all_protein-degradation-proteasome,FBXO33
all_protein-degradation-proteasome,TBL1X
all_protein-degradation-proteasome,AMN1
all_protein-degradation-proteasome,CDC26
all_protein-degradation-proteasome,SHH
all_protein-degradation-proteasome,FBXO45
all_protein-degradation-proteasome,YOD1
all_protein-degradation-proteasome,UBE2J2
all_protein-degradation-proteasome,HERPUD1
all_protein-degradation-proteasome,FBXL18
all_protein-degradation-proteasome,ECRG4
all_protein-degradation-proteasome,DNAJC10
all_protein-degradation-proteasome,ATXN3
all_protein-degradation-proteasome,DNAJB9
all_protein-degradation-proteasome,HSPA5
all_protein-degradation-proteasome,PELI1
all_protein-degradation-proteasome,PLK3
all_protein-degradation-proteasome,PSMC1
all_protein-degradation-proteasome,ARRB2
all_protein-degradation-proteasome,UBE2A
all_protein-degradation-proteasome,FBXO2
all_protein-degradation-proteasome,DERL3
all_protein-degradation-proteasome,FEM1B
all_protein-degradation-proteasome,FBXL5
all_protein-degradation-proteasome,RNF19B
all_protein-degradation-proteasome,FBXO44
all_protein-degradation-proteasome,CBFA2T3
all_protein-degradation-proteasome,AC104109.3
all_protein-degradation-proteasome,RNF126
all_protein-degradation-proteasome,SMURF1
all_protein-degradation-proteasome,UBE2S
all_protein-degradation-proteasome,MAN1A1
all_protein-degradation-proteasome,CDC34
all_protein-degradation-proteasome,EDEM1
all_protein-degradation-proteasome,PPP2CB
all_protein-degradation-proteasome,UBE2G2
all_protein-degradation-proteasome,NUB1
all_protein-degradation-proteasome,RFPL1
all_protein-degradation-proteasome,DESI1
all_protein-degradation-proteasome,PSMB5
all_protein-degradation-proteasome,SKP2
all_protein-degradation-proteasome,MAPK9
all_protein-degradation-proteasome,PLAA
all_protein-degradation-proteasome,RNF122
all_protein-degradation-proteasome,RACK1
all_protein-degradation-proteasome,FBXO4
all_protein-degradation-proteasome,ARIH2
all_protein-degradation-proteasome,UBQLN2
all_protein-degradation-proteasome,TRIM2
all_protein-degradation-proteasome,ANAPC7
all_protein-degradation-proteasome,PSMD1
all_protein-degradation-proteasome,SMARCC1
all_protein-degradation-proteasome,PRAME
all_protein-degradation-proteasome,ECPAS
all_protein-degradation-proteasome,FAF1
all_protein-degradation-proteasome,UBXN2B
all_protein-degradation-proteasome,KCTD17
all_protein-degradation-proteasome,CCDC47
all_protein-degradation-proteasome,FBXW4
all_protein-degradation-proteasome,HECW2
all_protein-degradation-proteasome,CDK2
all_protein-degradation-proteasome,FBXL3
all_protein-degradation-proteasome,RAD23A
all_protein-degradation-proteasome,ZNF598
all_protein-degradation-proteasome,SIRT2
all_protein-degradation-proteasome,BIRC2
all_protein-degradation-proteasome,FBXW5
all_protein-degradation-proteasome,NEDD4
all_protein-degradation-proteasome,ELOB
all_protein-degradation-proteasome,FBXL4
all_protein-degradation-proteasome,ANAPC11
all_protein-degradation-proteasome,ARNTL
all_protein-degradation-proteasome,HSP90B1
all_protein-degradation-proteasome,TPTEP2-CSNK1E
all_protein-degradation-proteasome,CDC27
all_protein-degradation-proteasome,RNF4
all_protein-degradation-proteasome,DDA1
all_protein-degradation-proteasome,UCHL1
all_protein-degradation-proteasome,HSPA1A
all_protein-degradation-proteasome,BAG6
all_protein-degradation-proteasome,TRIM9
all_protein-degradation-proteasome,RPL11
all_protein-degradation-proteasome,SYVN1
all_protein-degradation-proteasome,WWTR1
all_protein-degradation-proteasome,ITCH
all_protein-degradation-proteasome,JKAMP
all_protein-degradation-proteasome,DMAC2
all_protein-degradation-proteasome,MARCHF6
all_protein-degradation-proteasome,UBE2G1
all_protein-degradation-proteasome,RNF14
all_protein-degradation-proteasome,RCHY1
all_protein-degradation-proteasome,SKP1
all_protein-degradation-proteasome,DDIT3
all_protein-degradation-proteasome,ANAPC10
all_protein-degradation-proteasome,PSMD6
all_protein-degradation-proteasome,ZYG11B
all_protein-degradation-proteasome,PSMD8
all_protein-degradation-proteasome,FEM1C
all_protein-degradation-proteasome,RNF121
all_protein-degradation-proteasome,DNAJC18
all_protein-degradation-proteasome,FBXL22
all_protein-degradation-proteasome,DNAJB14
all_protein-degradation-proteasome,UBE2W
all_protein-degradation-proteasome,CDC20B
all_protein-degradation-proteasome,RYBP
all_protein-degradation-proteasome,WNT10B
all_protein-degradation-proteasome,OS9
all_protein-degradation-proteasome,PML
all_protein-degradation-proteasome,ANKIB1
all_protein-degradation-proteasome,DNAJB2
all_protein-degradation-proteasome,BFAR
all_protein-degradation-proteasome,KLHDC1
all_protein-degradation-proteasome,SVIP
all_protein-degradation-proteasome,USP14
all_protein-degradation-proteasome,MTA1
all_protein-degradation-proteasome,FBXW7
all_protein-degradation-proteasome,SUMO1
all_protein-degradation-proteasome,KLHL22
all_protein-degradation-proteasome,FBXL21P
all_protein-degradation-proteasome,USP44
all_protein-degradation-proteasome,TRIM13
all_protein-degradation-proteasome,BCAP31
all_protein-degradation-proteasome,ARAF
all_protein-degradation-proteasome,UBXN4
all_protein-degradation-proteasome,KCTD2
all_protein-degradation-proteasome,TRIB1
all_protein-degradation-proteasome,UCHL5
all_protein-degradation-proteasome,USP19
all_protein-degradation-proteasome,FAM122A
all_protein-degradation-proteasome,UBE2J1
all_protein-degradation-proteasome,GABARAP
all_protein-degradation-proteasome,GSK3A
all_protein-degradation-proteasome,GBA
all_protein-degradation-proteasome,FAM8A1
all_protein-degradation-proteasome,FOXRED2
all_protein-degradation-proteasome,ARMC8
all_protein-degradation-proteasome,ASCC3
all_protein-degradation-proteasome,UBE2U
all_protein-degradation-proteasome,KLHDC2
all_protein-degradation-proteasome,RAD23B
all_protein-degradation-proteasome,CUL1
all_protein-degradation-proteasome,CHFR
all_protein-degradation-proteasome,TRIM3
all_protein-degradation-proteasome,FBXL13
all_protein-degradation-proteasome,UBE2DNL
all_retinol_metabolism,ZADH2
all_retinol_metabolism,ADH1A
all_retinol_metabolism,UGT1A8
all_retinol_metabolism,ADH7
all_retinol_metabolism,SDR16C5
all_retinol_metabolism,RDH12
all_retinol_metabolism,ALDH1A2
all_retinol_metabolism,ALDH1A3
all_retinol_metabolism,AOX1
all_retinol_metabolism,RDH16
all_retinol_metabolism,LRAT
all_retinol_metabolism,UGT1A10
all_retinol_metabolism,RDH11
all_retinol_metabolism,BCO1
all_retinol_metabolism,PNPLA4
all_retinol_metabolism,RDH14
all_retinol_metabolism,RDH8
all_retinol_metabolism,ADH1B
all_retinol_metabolism,RDH5
all_retinol_metabolism,RDH13
all_retinol_metabolism,RDH10
all_retinol_metabolism,ADH1C
all_cholesterol-homeostasis,CBS
all_cholesterol-homeostasis,CD9
all_cholesterol-homeostasis,ATXN2
all_cholesterol-homeostasis,JAG1
all_cholesterol-homeostasis,FADS2
all_cholesterol-homeostasis,PMVK
all_cholesterol-homeostasis,NSDHL
all_cholesterol-homeostasis,ATF3
all_cholesterol-homeostasis,FASN
all_cholesterol-homeostasis,TNFRSF12A
all_cholesterol-homeostasis,FABP5
all_cholesterol-homeostasis,GSTM2
all_cholesterol-homeostasis,TRIB3
all_cholesterol-homeostasis,SREBF2
all_cholesterol-homeostasis,ACAT2
all_cholesterol-homeostasis,TM7SF2
all_cholesterol-homeostasis,ERRFI1
all_cholesterol-homeostasis,ECH1
all_cholesterol-homeostasis,CPEB2
all_cholesterol-homeostasis,AVPR1A
all_cholesterol-homeostasis,MAL2
all_cholesterol-homeostasis,TP53INP1
all_cholesterol-homeostasis,GPX8
all_cholesterol-homeostasis,CTNNB1
all_cholesterol-homeostasis,SQLE
all_cholesterol-homeostasis,HMGCR
all_cholesterol-homeostasis,SCD
all_cholesterol-homeostasis,GLDC
all_cholesterol-homeostasis,DHCR7
all_cholesterol-homeostasis,LGMN
all_cholesterol-homeostasis,STX5
all_cholesterol-homeostasis,ANXA13
all_cholesterol-homeostasis,EBP
all_cholesterol-homeostasis,GUSB
all_cholesterol-homeostasis,ETHE1
all_cholesterol-homeostasis,ALCAM
all_cholesterol-homeostasis,CLU
all_cholesterol-homeostasis,ATF5
all_cholesterol-homeostasis,SC5D
all_cholesterol-homeostasis,HSD17B7
all_cholesterol-homeostasis,NIBAN1
all_cholesterol-homeostasis,PLSCR1
all_cholesterol-homeostasis,CXCL16
all_cholesterol-homeostasis,ACSS2
all_cholesterol-homeostasis,TMEM97
all_cholesterol-homeostasis,ABCA2
all_cholesterol-homeostasis,ACTG1
all_cholesterol-homeostasis,PDK3
all_cholesterol-homeostasis,IDI1
all_cholesterol-homeostasis,ADH4
all_cholesterol-homeostasis,LSS
all_cholesterol-homeostasis,FDPS
all_cholesterol-homeostasis,GNAI1
all_cholesterol-homeostasis,MVD
all_cholesterol-homeostasis,NFIL3
all_cholesterol-homeostasis,STARD4
all_cholesterol-homeostasis,LGALS3
all_cholesterol-homeostasis,HMGCS1
all_cholesterol-homeostasis,LPL
all_cholesterol-homeostasis,FBXO6
all_cholesterol-homeostasis,CHKA
all_cholesterol-homeostasis,ANTXR2
all_cholesterol-homeostasis,S100A11
all_cholesterol-homeostasis,LDLR
all_cholesterol-homeostasis,ALDOC
all_cholesterol-homeostasis,PPARG
all_cholesterol-homeostasis,SEMA3B
all_cholesterol-homeostasis,PLAUR
all_cholesterol-homeostasis,FDFT1
all_cholesterol-homeostasis,PCYT2
all_cholesterol-homeostasis,MVK
all_cholesterol-homeostasis,PNRC1
all_cholesterol-homeostasis,ANXA5
all_cholesterol-homeostasis,CYP51A1
all_sphingolipid_metabolism,NEU1
all_sphingolipid_metabolism,ST6GALNAC5
all_sphingolipid_metabolism,CERK
all_sphingolipid_metabolism,ST3GAL5
all_sphingolipid_metabolism,ST6GALNAC2
all_sphingolipid_metabolism,SPTLC1
all_sphingolipid_metabolism,ST6GALNAC6
all_sphingolipid_metabolism,B4GALNT1
all_sphingolipid_metabolism,CERT1
all_sphingolipid_metabolism,SPTLC2
all_sphingolipid_metabolism,UGCG
all_sphingolipid_metabolism,ST8SIA5
all_sphingolipid_metabolism,B3GALNT1
all_sphingolipid_metabolism,B3GALT5
all_sphingolipid_metabolism,A4GALT
all_sphingolipid_metabolism,GBA
all_sphingolipid_metabolism,SPHK2
all_sphingolipid_metabolism,B3GNT3
all_sphingolipid_metabolism,SGPP1
all_sphingolipid_metabolism,SLC33A1
all_sphingolipid_metabolism,GBGT1
all_sphingolipid_metabolism,ST3GAL2
all_sphingolipid_metabolism,SMPD3
all_sphingolipid_metabolism,GALC
all_sphingolipid_metabolism,GLA
all_sphingolipid_metabolism,SGPL1
all_sphingolipid_metabolism,ST6GALNAC3
all_sphingolipid_metabolism,FUT1
all_sphingolipid_metabolism,GLB1
all_sphingolipid_metabolism,NAGA
all_sphingolipid_metabolism,ST8SIA1
all_sphingolipid_metabolism,B3GALT4
all_sphingolipid_metabolism,ARSA
all_sphingolipid_metabolism,GAL3ST1
all_sphingolipid_metabolism,ASAH1
all_sphingolipid_metabolism,GALNS
all_transmembrane-transport-cellmembrane,ATP2B4
all_transmembrane-transport-cellmembrane,ATP1A3
all_transmembrane-transport-cellmembrane,SLC34A2
all_transmembrane-transport-cellmembrane,SLC20A1
all_transmembrane-transport-cellmembrane,SLC17A4
all_transmembrane-transport-cellmembrane,SLC26A9
